title,tags,cover,rating
Kimi no Tabegoro,BL  Yaoi  Childhood Friends Oyato is the son of a famous and rich househould and has good looks  but has no girlfriend. Instead  he has always been very attached to Kanada  his childhood friend. Very soon comes the much anticipated love confession from Oyato. How will Kanada handle this development? midranking 2017.0 Kimi no Tabegoro,https://cdn.anime-planet.com/manga/primary/kimi-no-tabegoro-1-190x270.jpg?t=1625921377,3.8
Futari no Hanashi,BL  Comedy  Shounen ai  Slice of Life  Doujinshi A story about two best friends who might want to become something else entirely. One of them seems to be more aware of this and is always teasing the other. midranking 2014.0 Futari no Hanashi,https://cdn.anime-planet.com/manga/primary/futari-no-hanashi-1-190x270.jpg?t=1625924450,3.8
Ao Haru Ride: Special Booklet,One Shot  Romance  Slice of Life  School Life This entry currently doesn't have a synopsis. Check back soon! midranking 2014.0 Ao Haru Ride  Special Booklet,https://cdn.anime-planet.com/manga/primary/ao-haru-ride-special-booklet-1-190x300.jpg?t=1625922867,3.8
Sora o Daite Oyasumi,BL  Drama  Yaoi  Cancelled  Psychological  School Life  Explicit Sex  Mature Themes On the school rooftop rumored to be haunted by the ghosts of twins  Shuji Yashiro meets Roku Ichinose  a popular boy Shuji always thought of as belonging to a completely different social world. Unable to take his eyes off Roku’s face  Shuji takes his picture on impulse. The following day  while organizing old photos in the clubroom  Shuji finds a shocking photograph that unexpectedly brings his world a little closer to Ichinose's... midranking 2009.0 Sora o Daite Oyasumi,https://cdn.anime-planet.com/manga/primary/sora-o-daite-oyasumi-1-190x298.jpg?t=1625909423,3.8
Ro-Kyu-Bu!,Sports  Basketball  School Club  School Life  Based on a Light Novel Hasegawa Subaru  who threw all of his youth into basketball  falls to the very bottom of despair when the basketball club is shutdown. Then one day  by chance  he finds himself teaching basketball to girls in 6th grade. What is Subaru to these girls full of some peculiarity or another..!? A refreshing sports comedy digital book with both laughter and tears! midranking 2010.0 Ro Kyu Bu!,https://cdn.anime-planet.com/manga/primary/ro-kyu-bu-1-190x273.jpg?t=1625910320,3.8
Umineko no Naku Koro ni Tsubasa,Mystery  Seinen  Island  Mansion  Supernatural  Based on a Doujinshi  Based on a Visual Novel Each year  the Ushiromiya family gathers at the secluded mansion of its patriarch  the elderly Kinzo. It has been six years since Battler joined his cousins at the annual event  but their happy reunion is overshadowed by worsening weather and an eerie premonition from his youngest cousin. When their parents’ conversation turns to the division of the inheritance upon Kinzo’s imminent death  Battler and his cousins reminisce about the stories their parents teased them with as children tales of the witch  Beatrice  who haunts the island’s forest. But when people start dying unnatural deaths  Battler can’t help but wonder… midranking 2011.0 Umineko no Naku Koro ni Tsubasa,https://cdn.anime-planet.com/manga/primary/umineko-no-naku-koro-ni-tsubasa-1-190x269.jpg?t=1625911727,3.8
Over Steam,Action  Drama  Fantasy  Manhwa  Webtoons  Full Color  Superpowers  War In the aftermath of a great war between humanity and creatures known as the Talaiv  the storms of war are brewing again. midranking 2013.0 Over Steam,https://cdn.anime-planet.com/manga/primary/over-steam-1-190x253.jpg?t=1625913067,3.8
"Bon Appetit, My Love","BL  Romance  Slice of Life  Yaoi  Adult Couples  Age Gap  Cohabitation  Mature Romance  Explicit Sex Chef Hiroto finds 19 year old Haru on the streets and brings him back to live at the apartment complex he manages. After capturing Haru's heart through filling his belly  he's stunned when he receives a sudden kiss...  midranking 2015.0 Bon Appetit, My Love",https://cdn.anime-planet.com/manga/primary/bon-appetit-my-love-1-190x270.jpg?t=1625914742,3.8
Do-Re-Mi-Fa-Sol-La-Si-Do,Comedy  Drama  Manhwa  Romance  Full Color The heroine reports a hit and run case which disrupts the family of Hui Won. He constantly abuses her while falling in love with her along the way. However  she has a boyfriend   Eun Gyu   who is the singer of an ongoing band. midranking 2003.0 Do Re Mi Fa Sol La Si Do,https://cdn.anime-planet.com/manga/primary/do-re-mi-fa-sol-la-si-do-1-190x263.jpg?t=1625910031,3.8
Thick as Thieves,Action  BL  Comedy  Drama  Mystery  OEL  Shounen ai  Webtoons  Full Color  Hiatus  Orphans  Thieves Manthony  M. Anthony  has an ungodly knack for thievery... but no marketable skills for honest work. He's an orphan with zero dollars in his wallet and no sense to his name  scrounging by on his angelic good looks and wide eyed charm. When he attempts to steal from the famed Tristan Montgomery  Tristan recognizes in Manthony an unparalleled   but unrefined   talent for theft  and is compelled to take the young man under his wing. But will Manthony be able to pull off the greatest heist of all   stealing his gentleman teacher's heart? midranking 2019.0 Thick as Thieves,https://cdn.anime-planet.com/manga/primary/thick-as-thieves-1-190x285.jpg?t=1625925407,3.8
Above All Gods,Action  Fantasy  Manhua  Webtoons  Full Color  Based on a Web Novel The ancient Sirius of the Red King  the capital of the Demon Lord  was besieged by everyone  jealous of heaven  besieged in Chiyan Ridge  judged by heaven  deprived of the foundation of the fairy path  the throne of the magic path  and died However  the ancient Sirius was born 500 years later with a mysterious ancient jade! The enemies of the last life  the revenge of this life  the shame of the last life  the snow of this life! I am an ancient Sirius  and I speak for myself ... midranking 2018.0 Above All Gods,https://cdn.anime-planet.com/manga/primary/above-all-gods-1-190x266.jpg?t=1625923893,3.8
How a Good Boss Comforts His Staff,"BL  Romance  Yaoi ""I can't concentrate because my boss's body is too nice...!"" Aizumi is a reliable and excellent employee who can skillfully do all kinds of work thrown at him. But he has two worries. One is that being too sociable and good at his job tends to make him an easy target for people to push work onto and the other is that he is constantly bombarded by the thoughts of Tojo's  his boss's  body...! The alluring manly body combined with Tojo's constant touchy feely manner edges Aizumi's brimming desires close to explosion. One day the two happen to do overtime and decide to have drinks at Aizumi's after. Using the power of alcohol Aizumi acts out his desires on Tojo's chest! ""Sorry... but I can't hold back anymore...!"" It's a love story between a cute and handsome employee and his hot hunky boss! midranking 2018.0 How a Good Boss Comforts His Staff",https://cdn.anime-planet.com/manga/primary/how-a-good-boss-comforts-his-staff-1-190x272.jpg?t=1625929573,3.8
Kagekuri Kitan,Action  Comedy  Drama  Ecchi  Seinen  Ninja  School Life  Supernatural Hajime has lived in fear of the monsters lurking in the shadows that only he can see. But after meeting a mysterious shadow girl who pledges to help him face his fears  he's dragged into the secret world of ninjas. midranking 2018.0 Kagekuri Kitan,https://cdn.anime-planet.com/manga/primary/kagekuri-kitan-1-190x271.jpg?t=1625923314,3.8
Sadistic Madness,"BL  Drama  Yaoi  BDSM  Fetish  Explicit Sex  Mature Themes  Physical Abuse  Sexual Abuse ""When I first laid eyes on you  I bet with myself that you were well endowed."" Strait laced office worker Ryota  who is serious to a fault  is forced to accompany his coworkers to a very special club. As he's waiting nervously  the androgynous and alluring receptionist Sho is the one that comes to his room. Ryota  traumatized by a past incident  is resistant to the idea of submission  but falls prey to Sho's domineering skills in the bedroom... Is Ryota just one step away from becoming an obedient puppy!? midranking 2019.0 Sadistic Madness",https://cdn.anime-planet.com/manga/primary/sadistic-madness-1-190x273.jpg?t=1625923827,3.8
Automatic Angel,Comedy  Drama  Romance  Sci Fi  Shoujo  Psychological  School Life Serika  a high school student  is known for being a well rounded girl with an attractive face and figure. She is clear headed and has a talent for sports. But she's an... android!? midranking 1999.0 Automatic Angel,https://cdn.anime-planet.com/manga/primary/automatic-angel-1-184x300.jpg?t=1625908889,3.8
Shattered Angels,"Action  Ecchi  Fantasy  Mecha  Romance  Shounen  School Life  Adapted to Anime Average  boring  and nothing special; this is how Shiratori Kuu feels about herself and her life as a high school student in Academia. On what begins as any other day  Kuu's life is spun upside down when a new student transfers to her class. As soon as she sees his face  she is astonished  for this is no ordinary boy – he looks just like the prince she has dreamt of for so long! He extends a hand to her and repeats the words she has somehow heard before  ""Lets go... Together."" But it is never that easy  is it? A world that seemed so dull is now torn apart by a whirlwind of love and hate  and the conflict that plagues all those involved. midranking 2006.0 Shattered Angels",https://cdn.anime-planet.com/manga/primary/shattered-angels-1-190x266.jpg?t=1625909192,3.8
Pita-Ten (Light Novel),Comedy  Fantasy  Light Novels  Romance  Angels  Demons  Interspecies Relationship  Non Human Protagonists  School Life  Based on a Manga Higuchi Kotarou was just a normal sixth grader until a new next door neighbor enters his life–an insanely perky angel named Misha that has made it her life’s work to make Kotarou happy! And if that wasn’t enough  Misha has an even stranger roommate–a kind hearted demon named Shia and her mysterious black cat Nya! If Kotarou’s life at home is this weird  what can it possibly be like at school?  midranking 2002.0 Pita Ten  Light Novel ,https://cdn.anime-planet.com/manga/primary/pita-ten-light-novel-1-190x268.jpg?t=1625909214,3.8
The iDOLM@STER 2: The World Is All One!!,Comedy  Seinen  Idols  Based on a Video Game A producer from 961 Pro has been assigned to work for 765 Pro as a spy and saboteur. However  the Producer has grown affectionate towards the idol unit he's meant to produce and is struggling to carry out the sabotage missions he's been given  while making sure it doesn't affect the unit too much. midranking 2011.0 The iDOLM@STER 2  The World Is All One!!,https://cdn.anime-planet.com/manga/primary/the-idolmaster-2-the-world-is-all-one-1-190x276.jpg?t=1625911020,3.8
Unknown,"Action  Fantasy  Shounen  Supernatural The Wisdom of God that allows those who possess it to do things beyond their wildest imagination  that which is called UNKNOWN. When this power falls into the wrong hands  it is the ""Wisemen"" who come to collect it. But what if that power is too much for even the Wisemen to handle? midranking 2013.0 Unknown",https://cdn.anime-planet.com/manga/primary/unknown-1-190x285.jpg?t=1625913084,3.8
Foie Gras to Gyuudon,Comedy  Ecchi  Romance  Shounen  Slice of Life  Adult Couples  Food and Beverage  Social Gap Hokura Group's young lady  Bimi san  and the salaried worker and farmer of a small company have a completely different sense of money  but they are loving couples without worrying about that. They are always happy to eat foie gras  beef bowls  high quality yakiniku  izakaya yakitori  but as the relationship deepens  their eyes see them! ? midranking 2017.0 Foie Gras to Gyuudon,https://cdn.anime-planet.com/manga/primary/foie-gras-to-gyuudon-1-190x269.jpg?t=1625919615,3.8
Back to the Apocalypse (Novel),Action  Adventure  BL  Manhua  Romance  Web Novels  Yaoi  Apocalypse  Cultivation  Mature Romance  Second Chance  Supernatural  Time Travel  Zombies  Sexual Content It’s the beginning of the Apocalypse  and zombies are running rampant over the Earth. Bai Jing brought his space dimension with him when he was reborn. A lousy man becomes a loyal lover. Hidden dimension  check. Food supplies  check. Golden finger  check. Next  I’m not good at introductions  so please forgive me. midranking 2012.0 Back to the Apocalypse  Novel ,https://cdn.anime-planet.com/manga/primary/back-to-the-apocalypse-novel-1-190x266.jpg?t=1625921997,3.8
Perfect Pink,BL  Romance  Yaoi Designer Tohru finds himself drawn to Yurihara  the new part timer at a gardening shop near his workplace. Tohru decides to shoot his shot because Yurihara reminds him of his ideal partner  a younger guy he once used to date  but all his attempts at flirting are met with Yurihara's bluntness and frank rejection. It looks like there's no hope left for Tohru...until he bumps into Yurihara dead drunk on the sidewalk! midranking 2018.0 Perfect Pink,https://cdn.anime-planet.com/manga/primary/perfect-pink-1-190x270.jpg?t=1625924596,3.8
Ao no Tsubomi,BL  Romance  Yaoi  Adult Couples  Mature Romance  Opposites Attract Masaki and Rion have been best friends since high school and have lived together since they both moved out of their family homes. Their personalities are distinct opposites  but beneath the casual intimacy of friendship lies the unripened buds of Masaki’s feelings  unacknowledged by either of them. Rion’s ex girlfriend giving birth to a child and reminiscences with a kouhai from school bring back memories of their shared past  both the public and the private. Will the feelings between them finally be allowed to blossom? midranking 2019.0 Ao no Tsubomi,https://cdn.anime-planet.com/manga/primary/ao-no-tsubomi-1-190x271.jpg?t=1625922584,3.8
Fair Wind Scroll,BL  Fantasy  Manhua  Shounen ai  Webtoons  Full Color  Martial Arts For the crime of stealing the Fair Wind Scroll  He Xianzi had his soul crushed and was expelled from the celestial realm. Just before his execution  he made a promise with his disciple  San Tu... Now  thousands of years later  San Tu has achieved great progress in his cultivation and descends into the world of mortals in search of his master. He meets a man with the same appearance as He Xianzi  as if he was his reincarnation  yet that man claims not to know him. Facing the onslaught of evil and nefarious plots in the shadows  will San Tu be able to clear He Xianzi's name from injustice and continue toward their destined fates together? midranking 2019.0 Fair Wind Scroll,https://cdn.anime-planet.com/manga/primary/fair-wind-scroll-1-190x266.jpg?t=1625923801,3.8
The Villain’s Sister Suffers Today (Novel),Comedy  Fantasy  Manhwa  Romance  Web Novels  Person in a Strange World  Transported Into a Novel I was killed in a car accident while trying to avoid a stalker. Is this a reward for dying a miserable death? I was reborn as a character in a novel that had  not a golden spoon  but a diamond spoon. I thought I could live my life over again. Until I found out my brother was a budding psychopath. “Sister  how about this doll? Do you want it?” “Leave it.” “What about this doll?” My younger brother ties people up so they can’t move  and insists on them being dolls. Even I am destined to be killed in the hands of my brother. ‘Let’s leave my little brother to the heroine of the novel before that day comes!’ But… my brother killed the heroine… midranking 2019.0 The Villain’s Sister Suffers Today  Novel ,https://cdn.anime-planet.com/manga/primary/the-villains-sister-suffers-today-novel-1-190x266.jpg?t=1625932056,3.8
Infinite Dendrogram,Action  Adventure  Fantasy  Romance  Sci Fi  Shounen  MMORPG  Monsters  RPG  Virtual Reality  Explicit Violence  Adapted to Anime  Based on a Light Novel In the year 2043  Infinite Dendrogram  the world's first successful full dive VRMMO was released. In addition to its ability to perfectly simulate the five senses  along with its many other amazing features  the game promised to offer players a world full of infinite possibilities. Nearly two years later  soon to be college freshman  Reiji Mukudori  is finally able to buy a copy of the game and start playing. With some help from his experienced older brother  Shu  and his partner Embryo  Reiji embarks on an adventure into the world of Infinite Dendrogram. Just what will he discover and encounter in this game world known for its incredible realism and infinite possibilities? midranking 2016.0 Infinite Dendrogram,https://cdn.anime-planet.com/manga/primary/infinite-dendrogram-1-190x270.jpg?t=1625916098,3.8
Sex at the Ends of the Earth,BL  Drama  Romance  Yaoi  Adult Couples  Debt  Mature Romance  Explicit Sex Izumi Hasegawa's bike cuts through the silence of the night. A man in a car is chasing him   Masao  a loan shark. When Izumi agreed to be his friend's guarantor  he didn't think about it too much. He didn't expect to get into trouble. So when Masao catches up to him at the entrance of a sleazy motel  Izumi still thinks the debt isn't his problem. Masao seems to enjoy demanding Izumi have sex with him... midranking 2017.0 Sex at the Ends of the Earth,https://cdn.anime-planet.com/manga/primary/sex-at-the-ends-of-the-earth-1-190x271.jpg?t=1625918844,3.8
Saisoku Musou no B-kyuu Mahou Tsukai: Ippatsu Utareru Mae ni Senpatsu Uchikaesu!,Action  Adventure  Fantasy  Magic  School Life  Based on a Web Novel Sky Vincent was born in a world where people are judged on magic rather than the quality of their character. So it was inevitable that when his first magic testing came in and he had the weakest magic power available  he was immediately disgraced by his family. Walking in the forest  he met a wandering mage who informed him of the secret of his power   while his magic is minuscule  as it is the <<Null>> element  it can negate other types of magic. However  while his magic isn’t suitable for a few slow massive attacks  it is perfect for a hundred quick little ones. Can Sky train up his magic so he can go from a laughingstock to the most powerful wizard in the world with a harem at his knees?  midranking 2019.0 Saisoku Musou no B kyuu Mahou Tsukai  Ippatsu Utareru Mae ni Senpatsu Uchikaesu!,https://cdn.anime-planet.com/manga/primary/saisoku-musou-no-b-kyuu-mahou-tsukai-ippatsu-utareru-mae-ni-senpatsu-uchikaesu-1-190x271.jpg?t=1625929197,3.8
Dorobou wa Koi no Hajimari,"Josei  Romance  England  Europe  Harlequin  Historical  Based on a Novel Kit Smith  honoring her father's dying wish  has moved to London to pose as the niece of Rose Singleton  a member of the ton. Kit can't imagine what influence her gambler father exerted to bring about Kit's introduction into polite society. Hugo Devinish  a second son  went to sea as a cabin boy and is now a prosperous merchant and ship captain. He decides to attend a party in town to check up on an heiress that his young nephew is courting. Meeting Hugo at a party  Kit wonders why he wishes to dance with her—until she overhears him explaining his mission to a friend. Kit muses that they must be talking about her. So  the family watchdog has been dispatched to investigate her  eh? Kit thinks it's not very charitable of him to describe her as ""a chit with more hair than conversation."" But more than that  she wonders why he thinks she's an heiress? Still  if he wishes to dance with a simpering simpleton  she can well oblige him! midranking 2005.0 Dorobou wa Koi no Hajimari",https://cdn.anime-planet.com/manga/primary/dorobou-wa-koi-no-hajimari-1-190x276.jpg?t=1625911470,3.8
Iya na Kao Sarenagara Opantsu Misete Moraitai: Yo wa Pantsu ga Mitai zo,Ecchi  Panty Shots  Based on a Doujinshi This entry currently doesn't have a synopsis. Check back soon! midranking 2019.0 Iya na Kao Sarenagara Opantsu Misete Moraitai  Yo wa Pantsu ga Mitai zo,https://cdn.anime-planet.com/manga/primary/iya-na-kao-sarenagara-opantsu-misete-moraitai-yo-wa-pantsu-ga-mitai-zo-1-190x270.jpg?t=1625922264,3.8
1/365 no Koibito,"BL  Drama  Romance  Yaoi  Adult Couples  Mature Romance  Unrequited Love  Explicit Sex ""Until you find someone you like more than me  once a year  on your birthday  I will go on a date with you"" are the words Hayate said to Takashi who confessed to him on the day of their high school graduation. It has been ten years since then  and Hayate has diligently followed through with his promise to Takashi  but instead of his feelings fading away   they've only increased. Thinking that he cannot continue with unrequited love toward his straight friend  Takashi lies to Hayate saying ""I've found someone I love...""  midranking 2014.0 1/365 no Koibito",https://cdn.anime-planet.com/manga/primary/1365-no-koibito-1-190x271.jpg?t=1625916417,3.8
Phase,Drama  OEL  Romance  Webtoons  Full Color Min is unique. Plagued by debts  misfortune and a troubled past her life has been anything but normal. When she has the opportunity to earn a great deal of money  50 million dollars to be exact  she would be a fool to refuse. Despite the odd conditions she takes a chance with Shuu  the handsome  irritating billionare who can change her life. Can she keep her secrets close to her chest or will she ruin them both? midranking 2020.0 Phase,https://cdn.anime-planet.com/manga/primary/phase-1-190x266.jpg?t=1625927614,3.8
Zankoku na Douwatachi,Drama  Mystery  Romance  Shoujo  Collections  Supernatural When they were young  a brother and sister ran away from home and went into the forest only to find an unexpected gruesome scene. Both siblings were traumatized and the younger sister ran away. Years have passed and now the older brother is searching for his still missing sister. Many young girls come  but only turn out to be impostors after his wealth. One of the latest girls to arrive suspects foul play when the two girls she arrived with go missing and are later found dead. What's really going on here? Is she the next victim? Will the sister ever be found? midranking 1990.0 Zankoku na Douwatachi,https://cdn.anime-planet.com/manga/primary/zankoku-na-douwatachi-1-189x300.jpg?t=1625908790,3.8
Kubi no Nai Choukoku,Horror  One Shot  Shoujo Included in: midranking 1991.0 Kubi no Nai Choukoku,https://cdn.anime-planet.com/manga/primary/kubi-no-nai-choukoku-1-190x266.jpg?t=1625931031,3.8
Dear Anonymous Sponsor (Promo),Fantasy  Manhwa  Mystery  One Shot  Romance  Webtoons  Full Color  Mysterious Benefactor  Based on a Web Novel Judith  a war orphan of a defeated nation  concealed her identity and exiled to the federal state. She has an anonymous supporter  whom she never met or knew his name  age  or how he looked. On one summer day  five years after she sent her letter to her anonymous supporter  once a month with gratitude  she received a letter from him. midranking 2021.0 Dear Anonymous Sponsor  Promo ,https://cdn.anime-planet.com/manga/primary/dear-anonymous-sponsor-promo-1-285x398.webp?t=1630454528,3.8
Touch You Tenderly,BL  Romance  Yaoi Sawada can't take his eyes off of Tsuji  a quiet classmate who seems to have been closing himself off to everyone. One day  Sawada bumps into Tsuji and touches the cut on his finger  but Tsuji...moans?? It turns out the reason why Tsuji's been isolating himself because he's hyper sensitive to other people's touches  so Sawada comes up with a plan: get Tsuji used to touching others  by touching him! With careful after school practice  Tsuji gets used to touching Sawada's fingers  hands  arms... but how about his heart? midranking 2018.0 Touch You Tenderly,https://cdn.anime-planet.com/manga/primary/touch-you-tenderly-1-190x270.jpg?t=1625923554,3.8
Ore wo Suki Nano wa Omae Dake ka yo,Comedy  Drama  Romance  Shounen  Love Triangle  School Life  Adapted to Anime  Based on a Light Novel Amatsuyu Kirasagi is invited out alone by the cool beauty upperclassman Cosmos and his childhood friend Himawari. Expecting to hear their confessions  he triumphantly goes to meet each of them in turn. But Cosmos and Himawari both instead confess to Amatsuyu that they like his friend. Amatsuyu fights this lonely battle  but there is another girl who is looking at him. She is a gloomy girl with glasses and braids. Amatsuyu finds that he hates her  because she's always turning her sharp tongue only on him and finding enjoyment in his troubles. But it turns out that she's the only one who actually does like him. midranking 2017.0 Ore wo Suki Nano wa Omae Dake ka yo,https://cdn.anime-planet.com/manga/primary/ore-wo-suki-nano-wa-omae-dake-ka-yo-1-190x298.jpg?t=1625916222,3.8
Three Months to Live,BL  Comedy  Fantasy  Manhua  Romance  Shounen ai  Webtoons  Full Color What?! I only have three months to live?! What the hell is that?! The officer from hell will work as my body guard?! Oh my! This hell is so different! Could you please send another guy here?!! midranking 2018.0 Three Months to Live,https://cdn.anime-planet.com/manga/primary/three-months-to-live-1-190x266.jpg?t=1625923308,3.8
Kimi wa Hiniku na KiraKira Hoshi,BL  Romance  Yaoi Ayumu is a stage play actor who uses his attractive looks as a weapon. In the next job  he has to co act with the promising and talented young actor  Yuusei. Ayumu seems to unable to leave the unsociable Yuusei alone and keeps pestering and teasing him during rehearsal. Then one day  he accidentally witnesses a scene of carnage between Yuusei and a senior actor  Tsukasa?! Moreover  Tsukasa will also perform on the same stage?! A love strategy of the young actors who strive to be a star! midranking 2016.0 Kimi wa Hiniku na KiraKira Hoshi,https://cdn.anime-planet.com/manga/primary/kimi-wa-hiniku-na-kirakira-hoshi-1-190x270.jpg?t=1625922963,3.8
Ore wa Inu dewa Arimasen!,Comedy  Ecchi  Romance  Shounen  School Life After mindlessly accepting his teacher's request to join the animal care committee  Misaki Souma finds himself in a strange situation with his senpai  the President  who sees him as a dog! midranking 2018.0 Ore wa Inu dewa Arimasen!,https://cdn.anime-planet.com/manga/primary/ore-wa-inu-dewa-arimasen-1-190x270.jpg?t=1625919221,3.8
Wonted: Cacophony,Action  Comedy  Manhwa  Webtoons  Full Color  Psychic Powers Second season of Wonted. midranking 2011.0 Wonted  Cacophony,https://cdn.anime-planet.com/manga/primary/wonted-cacophony-1-190x246.jpg?t=1625910753,3.8
Ginpaku no Paladin - Seikishi,Comedy  Drama  Shounen  Sports  Fencing  School Life  Swordplay Kogane Kokoro wanted to reach out to someone in need in the train but was unable to do so. Then a mysterious old man appeared and took down those goons with his swift movements. Impressed by the heroic appearance  Kokoro decided to become stronger. He became the disciple of the old man and started learning fencing. midranking 2014.0 Ginpaku no Paladin   Seikishi,https://cdn.anime-planet.com/manga/primary/ginpaku-no-paladin-seikishi-1-190x295.jpg?t=1625916043,3.8
Marriage Wanted,Josei  Romance  Harlequin  Illness  Lawyers  Based on a Novel Savannah lives in the world of love and romance as a bridal coordinator  and the man who believes in none of it is Dash  a divorce lawyer. With completely opposite views on marriage  they clash over Savannah taking on Dash's sister's wedding! Whose position is stronger...and who can prove it? midranking 2011.0 Marriage Wanted,https://cdn.anime-planet.com/manga/primary/marriage-wanted-1-190x269.jpg?t=1625911648,3.8
Standard Blue,Adventure  Drama  Sci Fi  Seinen  Ocean The year is 2024. With the world's population continuously rising  man has looked to the sea for increased food supply and energy resources. Nirai Island   also known as Standard Blue   is the largest artificial island in the world. Near its waters the Ushio Sea Service operates  finding anything from lost pets to salvage quickly and accurately   for a price. Its crew is led by the elderly Taizou and a band of seafaring misfits  plus one new addition: Shiki  Taizou's granddaughter. She has run away from home to help cope with a personal tragedy four years ago  and slowly but surely gets in touch with the sea. Alongside the crew of the Ushio Sea Service  Shiki helps rescue dolphins and save stranded people in distress  but she soon will face her most difficult and dangerous challenge yet... midranking 1998.0 Standard Blue,https://cdn.anime-planet.com/manga/primary/standard-blue-1-190x277.jpg?t=1625908054,3.8
Tennen Kareshi Host Shiyou,Comedy  Drama  Romance  Shoujo  Collections  Countryside  Hosts Mari is a high school girl who likes to play a lot. Shopping at Shibuya after school  clubbing at night! Like a queen... But because of her father being fired  she must move from Tokyo to the countryside! To the place where even the birds aren't spawning. How can she find love at this kind of place... But a place that doesn't even have a KTV  unexpectedly has a host club..?! Yet the most coolest guy at the host club is a half farmer and half host!? midranking 2008.0 Tennen Kareshi Host Shiyou,https://cdn.anime-planet.com/manga/primary/tennen-kareshi-host-shiyou-1-190x300.jpg?t=1625911058,3.8
Runway wo Produce!!,"Comedy  Josei  Slice of Life Yamato  a boy who lives in Shirakami Mountain Village  loves festivals. He visits the Tokyo Girls Collection  attracted by its title as “The BIGGEST fashion festival in Japan."" Although he doesn’t have a ticket  he manages to get inside. He encounters a fight between models  and successfully breaks it up. At that time  one person shows up and offers him an opportunity to work as a producer. Will Yamato be able to take advantage of this BIG chance?! midranking 2011.0 Runway wo Produce!!",https://cdn.anime-planet.com/manga/primary/runway-wo-produce-1-190x298.jpg?t=1625911369,3.8
Trip,BL  Drama  Romance  Yaoi  Collections  School Life  Student Teacher Relationship In Ritsuo's life there's nothing he's passionate about  except football/soccer. One night his father is brought home by a stranger  who seems to be taken by the long haired Ritsuo at once. And he's teasing the innocent boy  who doesn't know how to react. midranking 1998.0 Trip,https://cdn.anime-planet.com/manga/primary/trip-1-187x269.jpg?t=1625912110,3.8
Little Busters! Ecstasy,Action  Comedy  Ecchi  Based on an Eroge  Based on a Visual Novel This entry currently doesn't have a synopsis. Check back soon! midranking 2009.0 Little Busters! Ecstasy,https://cdn.anime-planet.com/manga/primary/little-busters-ecstasy-1-190x270.jpg?t=1625912978,3.8
Eureka Seven nAnO,4 koma  Comedy  Shounen  Based on an Anime This entry currently doesn't have a synopsis. Check back soon! midranking 2012.0 Eureka Seven nAnO,https://cdn.anime-planet.com/manga/primary/eureka-seven-nano-1-190x269.jpg?t=1625913966,3.8
Ganbare! Memeko-chan,4 koma  Comedy  Seinen  Slice of Life Memeko worked hard at vocational school in order to fulfill her dream of becoming an office lady. However  when she gets hired  she finds herself isolated in a department with only one coworker! While the company president always praises her work  she'll have to keep working hard in order to get the friends and office social life that she really wants. midranking 2004.0 Ganbare! Memeko chan,https://cdn.anime-planet.com/manga/primary/ganbare-memeko-chan-1-190x279.jpg?t=1625917390,3.8
Plastic Romantic,Adventure  BL  Comedy  Drama  Shounen ai  Slice of Life This is early 1980 where there is no internet or cell phone. Jo Umeyoshi  who plays around  meets Chihiro Sakagami and falls in love with him. Umeyoshi is excited and thinks that Chihiro is his destiny. On the other hand  Chihiro  who has a famous father  couldn't figure out why he had to exist. And Chihiro starts to have feelings for Jo who is a very unique and right kind of a guy? midranking 2007.0 Plastic Romantic,https://cdn.anime-planet.com/manga/primary/plastic-romantic-1-190x273.jpg?t=1625917493,3.8
Hyakka no Shirushi,Comedy  Shounen  Slice of Life  Gods  Supernatural Hyakka is the guardian diety of the newly developed Ayasaki village. She's a freeloader who lives in the village's only cafe  Warabi. Like Ayasaki itself  her powers are still developing. As such  she has to draft the son of Warabi's owner  Akira  into helping her with her daily efforts. midranking 2011.0 Hyakka no Shirushi,https://cdn.anime-planet.com/manga/primary/hyakka-no-shirushi-1-190x270.jpg?t=1625917511,3.8
Touken Ranbu Online Anthology: SukuEni no Jin,Comedy  Shounen  Anthologies  Anthropomorphic  Historical  Supernatural  Based on a Video Game This entry currently doesn't have a synopsis. Check back soon! midranking 2016.0 Touken Ranbu Online Anthology  SukuEni no Jin,https://cdn.anime-planet.com/manga/primary/touken-ranbu-online-anthology-sukueni-no-jin-1-190x271.jpg?t=1625918241,3.8
Manga Shakespeare: Richard III,Drama  OEL  15th Century  Based on a Play  Historical  Royalty  Richard III vows from the start. He seizes the English Crown by plotting the murders of his brother  his nephew and niece  the sons of his brother King Edward IV and poisoning his own wife. Richard’s defeat at Bosworth in 1485 ended the internecine Wars of the Roses and began the Tudor reign. midranking 2007.0 Manga Shakespeare  Richard III,https://cdn.anime-planet.com/manga/primary/manga-shakespeare-richard-iii-1-190x269.jpg?t=1625918505,3.8
"Ohayou, Oyasumi, Aishiteru.","Romance  Shoujo With their parent's approval  Makoto has started living with two good looking brothers. The older brother  Souta  just feels like they're burdened with Makoto. But Makoto can't help but be interested in Souta...Living together under one roof  a parent approved love begins. There is a lot of flirting every day!! midranking 2016.0 Ohayou, Oyasumi, Aishiteru.",https://cdn.anime-planet.com/manga/primary/ohayou-oyasumi-aishiteru-1-190x299.jpg?t=1625918634,3.8
